,timestamp,ent,type
246,2024-06-28,Work as a Team,S_SKILL
246,2024-06-28,prioritise,S_SKILL
246,2024-06-28,interpersonal skills,S_SKILL
246,2024-06-28,"knowledge, competencies and leadership skills",H_SKILL
247,2024-06-28,transport planning from high level policy,H_SKILL
247,2024-06-28,transport modelling,H_SKILL
247,2024-06-28,Degree,REQUIREMENT
247,2024-06-28,Master/,REQUIREMENT
247,2024-06-28,transport planning/traffic engineering,H_SKILL
247,2024-06-28,Transport modelling,H_SKILL
248,2024-06-28,Sponsoring projects delivered by our Capital Programme,H_SKILL
248,2024-06-28,"design, development, and delivery of engineering solutions",H_SKILL
248,2024-06-28,analyse the network to,H_SKILL
248,2024-06-28,Bachelor's degree,REQUIREMENT
248,2024-06-28,Analytical,S_SKILL
248,2024-06-28,eager to learn,S_SKILL
248,2024-06-28,adapt and are good,S_SKILL
248,2024-06-28,understand complex concepts,H_SKILL
248,2024-06-28,communicate,S_SKILL
248,2024-06-28,"knowledge, competencies and leadership skills",H_SKILL
249,2024-06-28,handling,S_SKILL
249,2024-06-28,"knowledge, technical skills",H_SKILL
249,2024-06-28,2.1 Degree,REQUIREMENT
249,2024-06-28,related degree,REQUIREMENT
249,2024-06-28,Collaborates,S_SKILL
249,2024-06-28,Identifying learning needs,H_SKILL
250,2024-06-28,APIs,LANG_FRAM
250,2024-06-28,perform analysis and related activities,H_SKILL
250,2024-06-28,collaborate effectively,S_SKILL
250,2024-06-28,Reporting directly to the ADG,S_SKILL
250,2024-06-28,analysis and reporting results,H_SKILL
250,2024-06-28,maintenance,H_SKILL
250,2024-06-28,SAP,LANG_FRAM
250,2024-06-28,Developing,H_SKILL
250,2024-06-28,evaluating,H_SKILL
250,2024-06-28,degree,REQUIREMENT
250,2024-06-28,HPLC,LANG_FRAM
250,2024-06-28,GC,LANG_FRAM
250,2024-06-28,verbal and written communication skills,S_SKILL
250,2024-06-28,manage changing priorities,S_SKILL
250,2024-06-28,Chromatography Data Systems,H_SKILL
250,2024-06-28,collaboration,S_SKILL
251,2024-06-28,Maths and English,H_SKILL
251,2024-06-28,GCSE,REQUIREMENT
251,2024-06-28,Bachelor’s degree,REQUIREMENT
251,2024-06-28,degree,REQUIREMENT
252,2024-06-28,PGCE,REQUIREMENT
252,2024-06-28,Maths and English,H_SKILL
252,2024-06-28,GCSE,REQUIREMENT
252,2024-06-28,Bachelor’s degree,REQUIREMENT
252,2024-06-28,degree,REQUIREMENT
252,2024-06-28,"broad range of backgrounds, experiences and perspectives",H_SKILL
253,2024-06-28,mathematical ideas,H_SKILL
253,2024-06-28,teach technical language and strategies,H_SKILL
253,2024-06-28,Maths and English,H_SKILL
253,2024-06-28,GCSE,REQUIREMENT
253,2024-06-28,Bachelor’s degree,REQUIREMENT
253,2024-06-28,degree,REQUIREMENT
254,2024-06-28,Maths and English,H_SKILL
254,2024-06-28,GCSE,REQUIREMENT
254,2024-06-28,Bachelor’s degree,REQUIREMENT
254,2024-06-28,degree,REQUIREMENT
255,2024-06-28,Maths and English,H_SKILL
255,2024-06-28,GCSE,REQUIREMENT
255,2024-06-28,Bachelor’s degree,REQUIREMENT
255,2024-06-28,degree,REQUIREMENT
256,2024-06-28,cloud,LANG_FRAM
256,2024-06-28,CrowdStrike,LANG_FRAM
256,2024-06-28,CrowdStrike,LANG_FRAM
256,2024-06-28,CrowdStrike,LANG_FRAM
256,2024-06-28,CrowdStrike,LANG_FRAM
256,2024-06-28,developing & delivering insights,H_SKILL
256,2024-06-28,creating and supporting analytics,H_SKILL
256,2024-06-28,CrowdStrike,LANG_FRAM
256,2024-06-28,build and run CrowdStrike,H_SKILL
256,2024-06-28,analysing,H_SKILL
256,2024-06-28,interpreting data,H_SKILL
256,2024-06-28,problem areas,S_SKILL
256,2024-06-28,work with Sr,S_SKILL
256,2024-06-28,leadership,S_SKILL
256,2024-06-28,Passionate,S_SKILL
256,2024-06-28,CrowdStrike,LANG_FRAM
256,2024-06-28,Evaluate,S_SKILL
256,2024-06-28,Bachelor’s degree,REQUIREMENT
256,2024-06-28,MS Excel,LANG_FRAM
256,2024-06-28,Tableau,LANG_FRAM
256,2024-06-28,Clari,LANG_FRAM
256,2024-06-28,verbal and written communication skills,S_SKILL
256,2024-06-28,organisational,S_SKILL
256,2024-06-28,adoption A variety of professional development,H_SKILL
256,2024-06-28,collaboration,S_SKILL
256,2024-06-28,listening,S_SKILL
256,2024-06-28,learning,S_SKILL
256,2024-06-28,fuel innovation,H_SKILL
256,2024-06-28,generating the best possible outcomes for our customers,H_SKILL
257,2024-06-28,Shadowing various staff members,H_SKILL
257,2024-06-28,present your results,S_SKILL
257,2024-06-28,behavioural assessments,H_SKILL
257,2024-06-28,flexible,S_SKILL
257,2024-06-28,reports and making presentations,S_SKILL
257,2024-06-28,Degree,REQUIREMENT
257,2024-06-28,working towards Excellent,S_SKILL
257,2024-06-28,written and verbal communication,S_SKILL
258,2024-06-28,2.1,REQUIREMENT
258,2024-06-28,numerical skills,S_SKILL
259,2024-06-28,passionate and detail,S_SKILL
259,2024-06-28,BSi,H_SKILL
259,2024-06-28,Associate qualifications,REQUIREMENT
259,2024-06-28,conduct research,H_SKILL
259,2024-06-28,data analysis,H_SKILL
259,2024-06-28,data collection,H_SKILL
259,2024-06-28,Microsoft 365,LANG_FRAM
259,2024-06-28,Excel,LANG_FRAM
259,2024-06-28,data analysis,H_SKILL
259,2024-06-28,organisational skills,S_SKILL
259,2024-06-28,collaboratively,S_SKILL
259,2024-06-28,eager to learn,S_SKILL
260,2024-06-28,Passion,S_SKILL
260,2024-06-28,owning and operating the high,H_SKILL
260,2024-06-28,developing,H_SKILL
260,2024-06-28,understanding of technical requirements,H_SKILL
260,2024-06-28,) modelling,H_SKILL
260,2024-06-28,Power Systems,LANG_FRAM
260,2024-06-28,PSCAD,LANG_FRAM
260,2024-06-28,computing hardware,H_SKILL
260,2024-06-28,technical assessments,H_SKILL
260,2024-06-28,network capability,H_SKILL
260,2024-06-28,identify options,H_SKILL
260,2024-06-28,develop,H_SKILL
260,2024-06-28,power flow analysis,H_SKILL
260,2024-06-28,transient stability,H_SKILL
260,2024-06-28,ensure licence,S_SKILL
260,2024-06-28,analysis of the transmission network is controlled,H_SKILL
260,2024-06-28,MEng,REQUIREMENT
260,2024-06-28,BEng,REQUIREMENT
260,2024-06-28,understanding of requirements for technical studies,H_SKILL
260,2024-06-28,power flow,LANG_FRAM
260,2024-06-28,transient stability,H_SKILL
260,2024-06-28,manage,S_SKILL
260,2024-06-28,prioritise,S_SKILL
260,2024-06-28,communication,S_SKILL
260,2024-06-28,time,S_SKILL
260,2024-06-28,management,H_SKILL
260,2024-06-28,organisational skills,S_SKILL
261,2024-06-28,Passion,S_SKILL
261,2024-06-28,provide guidance and support,H_SKILL
261,2024-06-28,genuine passion,S_SKILL
261,2024-06-28,2:2,REQUIREMENT
261,2024-06-28,thinking,S_SKILL
261,2024-06-28,seek to address knowledge gaps,S_SKILL
261,2024-06-28,comfortable working to and setting stretching individual targets,S_SKILL
262,2024-06-28,machine learning,LANG_FRAM
262,2024-06-28,business decision,H_SKILL
262,2024-06-28,SQL,LANG_FRAM
262,2024-06-28,data modelling,H_SKILL
262,2024-06-28,Master the,REQUIREMENT
262,2024-06-28,analyse and harness data,H_SKILL
262,2024-06-28,machine learning,LANG_FRAM
262,2024-06-28,Analytics,H_SKILL
262,2024-06-28,RPA,LANG_FRAM
262,2024-06-28,Machine Learning,LANG_FRAM
262,2024-06-28,Lab helping guide,S_SKILL
262,2024-06-28,2:2,REQUIREMENT
262,2024-06-28,Excellent communication skills,S_SKILL
262,2024-06-28,work in a team,S_SKILL
263,2024-06-28,statistical modelling,H_SKILL
263,2024-06-28,advanced analytics,H_SKILL
263,2024-06-28,data,H_SKILL
263,2024-06-28,advanced analytics,H_SKILL
263,2024-06-28,supporting in the delivery of outstanding and high-quality work,S_SKILL
263,2024-06-28,"Collating, analysing and validating key performance data",H_SKILL
263,2024-06-28,helping to deliver valuable insights and recommendations,S_SKILL
263,2024-06-28,curious,S_SKILL
263,2024-06-28,communicate,S_SKILL
263,2024-06-28,grasp of programming languages,S_SKILL
263,2024-06-28,problem,S_SKILL
263,2024-06-28,solving,S_SKILL
263,2024-06-28,Curious,S_SKILL
263,2024-06-28,leadership,S_SKILL
264,2024-06-28,inspecting and evaluating components,H_SKILL
264,2024-06-28,attention to detail,S_SKILL
264,2024-06-28,adapted to be changing the way the world works,S_SKILL
264,2024-06-28,attention to detail,S_SKILL
264,2024-06-28,edge innovation,H_SKILL
264,2024-06-28,Collaborate,S_SKILL
264,2024-06-28,Maintain accurate inspection records and documentation,H_SKILL
264,2024-06-28,attention to detail,S_SKILL
265,2024-06-28,brilliant innovation,H_SKILL
265,2024-06-28,engage externally with stakeholders,S_SKILL
265,2024-06-28,Bachelor,REQUIREMENT
265,2024-06-28,degree,REQUIREMENT
265,2024-06-28,passion,S_SKILL
265,2024-06-28,consistently deliver to time,S_SKILL
265,2024-06-28,Excel,LANG_FRAM
266,2024-06-28,building relationships,S_SKILL
266,2024-06-28,battery storage,H_SKILL
266,2024-06-28,handling customer,S_SKILL
266,2024-06-28,building relationships,S_SKILL
266,2024-06-28,building relationships,S_SKILL
266,2024-06-28,willingness to learn,S_SKILL
266,2024-06-28,building relationships,S_SKILL
266,2024-06-28,attention to detail,S_SKILL
267,2024-06-28,battery storage,H_SKILL
267,2024-06-28,technical support,H_SKILL
267,2024-06-28,writing technical web copy,H_SKILL
267,2024-06-28,write and maintain technical product information,H_SKILL
267,2024-06-28,communication skills,S_SKILL
267,2024-06-28,eager to be part of helping,S_SKILL
267,2024-06-28,technical troubleshooting,H_SKILL
267,2024-06-28,great communicator,S_SKILL
267,2024-06-28,ability to pick up technical information,S_SKILL
268,2024-06-28,3D modelling,H_SKILL
268,2024-06-28,PDMS,LANG_FRAM
268,2024-06-28,Resolve trouble shooting during execution of different,H_SKILL
268,2024-06-28,piping specification,H_SKILL
268,2024-06-28,Design module,H_SKILL
268,2024-06-28,MDS,REQUIREMENT
268,2024-06-28,DRAW/DRAFT,H_SKILL
268,2024-06-28,UDAs,H_SKILL
268,2024-06-28,Autodesk AutoCAD,LANG_FRAM
268,2024-06-28,2:1,REQUIREMENT
268,2024-06-28,process engineering,S_SKILL
268,2024-06-28,3D modelling,H_SKILL
268,2024-06-28,Python,LANG_FRAM
268,2024-06-28,2:1,REQUIREMENT
268,2024-06-28,learning and development opportunities such as mentoring,H_SKILL
269,2024-06-28,build data warehouses,H_SKILL
269,2024-06-28,systems design,H_SKILL
269,2024-06-28,development,H_SKILL
269,2024-06-28,winning training,S_SKILL
269,2024-06-28,"problem quickly, so technical focus",S_SKILL
269,2024-06-28,analytical outlook,S_SKILL
269,2024-06-28,willingness to learn,S_SKILL
270,2024-06-28,CIMA qualification,REQUIREMENT
270,2024-06-28,Perform data processing activities,H_SKILL
270,2024-06-28,2:1,REQUIREMENT
270,2024-06-28,communication skills,S_SKILL
270,2024-06-28,collaborate effectively,S_SKILL
270,2024-06-28,Microsoft Office,REQUIREMENT
270,2024-06-28,Excel,LANG_FRAM
270,2024-06-28,PowerPoint,LANG_FRAM
270,2024-06-28,passionate,S_SKILL
271,2024-06-28,Power Unit,LANG_FRAM
271,2024-06-28,Power Unit,LANG_FRAM
271,2024-06-28,Provide clear information on parts,H_SKILL
271,2024-06-28,attention to detail,S_SKILL
271,2024-06-28,enthusiastic,S_SKILL
272,2024-06-28,passion,S_SKILL
272,2024-06-28,determination to win,S_SKILL
272,2024-06-28,Power Unit’s lifecycle,LANG_FRAM
272,2024-06-28,design and implement control algorithms,H_SKILL
272,2024-06-28,Define and deliver calibration,H_SKILL
272,2024-06-28,managing the integration of the Powerunit,H_SKILL
272,2024-06-28,Power Unit,LANG_FRAM
272,2024-06-28,curious,S_SKILL
272,2024-06-28,tenacious,S_SKILL
272,2024-06-28,hunger to work in a fast paced environment,S_SKILL
272,2024-06-28,2.1 degree,REQUIREMENT
272,2024-06-28,related degree,REQUIREMENT
272,2024-06-28,control theory,S_SKILL
272,2024-06-28,communication skills,S_SKILL
272,2024-06-28,motivation,S_SKILL
272,2024-06-28,Collective,S_SKILL
273,2024-06-28,data production,H_SKILL
273,2024-06-28,"Maintain, develop, and support information systems within the human resources",H_SKILL
273,2024-06-28,communicate,S_SKILL
273,2024-06-28,Work with key HR stakeholders,S_SKILL
273,2024-06-28,identify opportunities for process improvement,H_SKILL
273,2024-06-28,data analysis,H_SKILL
273,2024-06-28,data analytics,H_SKILL
273,2024-06-28,Collaborate,S_SKILL
273,2024-06-28,data storage,H_SKILL
273,2024-06-28,Maintain data privacy,H_SKILL
273,2024-06-28,handling sensitive HR data,H_SKILL
273,2024-06-28,Provide,S_SKILL
273,2024-06-28,data analysis,H_SKILL
273,2024-06-28,analytical mindset,S_SKILL
273,2024-06-28,proficiency,H_SKILL
273,2024-06-28,data analysis,H_SKILL
273,2024-06-28,translate complex HR data into meaningful,H_SKILL
273,2024-06-28,analytical,S_SKILL
273,2024-06-28,problem,S_SKILL
273,2024-06-28,solving,S_SKILL
273,2024-06-28,attention to detail,S_SKILL
273,2024-06-28,identify gaps in processes or operation and provide solutions,H_SKILL
273,2024-06-28,Excel,LANG_FRAM
273,2024-06-28,data analysis,H_SKILL
273,2024-06-28,Bachelor’s degree,REQUIREMENT
273,2024-06-28,Organised,S_SKILL
273,2024-06-28,time management skills,S_SKILL
273,2024-06-28,work independently,S_SKILL
273,2024-06-28,collaboratively,S_SKILL
273,2024-06-28,Continuous learning mindset,S_SKILL
273,2024-06-28,Proactive,S_SKILL
274,2024-06-28,Power Unit,LANG_FRAM
274,2024-06-28,creative,S_SKILL
274,2024-06-28,innovative,S_SKILL
274,2024-06-28,Power Unit,LANG_FRAM
274,2024-06-28,Solve complex problems,S_SKILL
274,2024-06-28,Write test requests,H_SKILL
274,2024-06-28,write technical reports,H_SKILL
274,2024-06-28,CAD design,H_SKILL
274,2024-06-28,simulation/analysis,H_SKILL
274,2024-06-28,CAD design,H_SKILL
274,2024-06-28,simulation/analysis,H_SKILL
274,2024-06-28,Designing highly loaded mechanical components & system,H_SKILL
274,2024-06-28,2:1 degree,REQUIREMENT
274,2024-06-28,Passionate,S_SKILL
274,2024-06-28,Creative,S_SKILL
274,2024-06-28,innovative,S_SKILL
274,2024-06-28,curious,S_SKILL
275,2024-06-28,HRIS,H_SKILL
275,2024-06-28,"testing and configuration, security administration",H_SKILL
275,2024-06-28,"report writing, system optimisation",S_SKILL
275,2024-06-28,coaching,S_SKILL
275,2024-06-28,develop expertise,H_SKILL
275,2024-06-28,configuration excellence,H_SKILL
275,2024-06-28,identifying and resolving issues,S_SKILL
275,2024-06-28,HRIS,H_SKILL
275,2024-06-28,Developing,H_SKILL
275,2024-06-28,HRIS,H_SKILL
275,2024-06-28,analytical and reporting skills,S_SKILL
275,2024-06-28,Keen attention to detail,S_SKILL
275,2024-06-28,Microsoft Office,REQUIREMENT
275,2024-06-28,communication and administrative skills,S_SKILL
275,2024-06-28,organisational,S_SKILL
275,2024-06-28,time management,S_SKILL
275,2024-06-28,BSc,REQUIREMENT
276,2024-06-28,Stack,LANG_FRAM
276,2024-06-28,building cutting-edge applications,H_SKILL
276,2024-06-28,Windows,LANG_FRAM
276,2024-06-28,passionate,S_SKILL
276,2024-06-28,value innovation,H_SKILL
276,2024-06-28,C#,LANG_FRAM
276,2024-06-28,.NET,LANG_FRAM
276,2024-06-28,collaborate,S_SKILL
276,2024-06-28,PostgreSQL,LANG_FRAM
276,2024-06-28,ensuring efficient data,H_SKILL
276,2024-06-28,design principles,H_SKILL
276,2024-06-28,React,LANG_FRAM
276,2024-06-28,Cloud,LANG_FRAM
276,2024-06-28,Azure,LANG_FRAM
276,2024-06-28,Stack,LANG_FRAM
276,2024-06-28,React,LANG_FRAM
276,2024-06-28,Webpack,LANG_FRAM
276,2024-06-28,accessibility best practices,H_SKILL
276,2024-06-28,C#,LANG_FRAM
276,2024-06-28,.NET,LANG_FRAM
276,2024-06-28,PostgreSQL,LANG_FRAM
276,2024-06-28,Azure,LANG_FRAM
276,2024-06-28,Cloud,LANG_FRAM
276,2024-06-28,Docker,LANG_FRAM
276,2024-06-28,experience as a full-stack,H_SKILL
276,2024-06-28,"write clean, maintainable, and well-",H_SKILL
276,2024-06-28,documented code,H_SKILL
276,2024-06-28,C#,LANG_FRAM
276,2024-06-28,JavaScript,LANG_FRAM
276,2024-06-28,building performant and responsive user interfaces,H_SKILL
276,2024-06-28,React,LANG_FRAM
276,2024-06-28,building and maintaining,H_SKILL
276,2024-06-28,RESTful APIs,LANG_FRAM
276,2024-06-28,C#,LANG_FRAM
276,2024-06-28,ASP.NET,LANG_FRAM
276,2024-06-28,PostgreSQL,LANG_FRAM
276,2024-06-28,cloud,LANG_FRAM
276,2024-06-28,Microsoft Azure,LANG_FRAM
276,2024-06-28,Docker,LANG_FRAM
276,2024-06-28,passion,S_SKILL
276,2024-06-28,communication and collaboration skills,S_SKILL
276,2024-06-28,work effectively,S_SKILL
276,2024-06-28,problem,S_SKILL
276,2024-06-28,solving mindset,S_SKILL
276,2024-06-28,cloud,LANG_FRAM
276,2024-06-28,React,LANG_FRAM
276,2024-06-28,.NET,LANG_FRAM
276,2024-06-28,C#,LANG_FRAM
276,2024-06-28,cloud,LANG_FRAM
276,2024-06-28,generation web application,H_SKILL
276,2024-06-28,WPF,LANG_FRAM
276,2024-06-28,Bachelor's,REQUIREMENT
277,2024-06-28,AI,LANG_FRAM
277,2024-06-28,Swift,LANG_FRAM
277,2024-06-28,AI,LANG_FRAM
277,2024-06-28,write and evaluate code,H_SKILL
277,2024-06-28,Swift,LANG_FRAM
277,2024-06-28,coding,H_SKILL
277,2024-06-28,coding,H_SKILL
277,2024-06-28,quality answers,H_SKILL
277,2024-06-28,Evaluate code,H_SKILL
277,2024-06-28,AI,LANG_FRAM
277,2024-06-28,native,S_SKILL
277,2024-06-28,Swift,LANG_FRAM
277,2024-06-28,writing and grammar skills,S_SKILL
277,2024-06-28,bachelor's degree,REQUIREMENT
277,2024-06-28,Swift,LANG_FRAM
277,2024-06-28,iOS,LANG_FRAM
278,2024-06-28,capacity planning,H_SKILL
278,2024-06-28,Ensure effective system monitoring,H_SKILL
278,2024-06-28,Develop,H_SKILL
278,2024-06-28,Bachelor's degree,REQUIREMENT
278,2024-06-28,leadership,S_SKILL
278,2024-06-28,communication,S_SKILL
278,2024-06-28,IT best practices,H_SKILL
278,2024-06-28,ITIL,LANG_FRAM
279,2024-06-28,developing our products,H_SKILL
279,2024-06-28,Managing the development team,S_SKILL
279,2024-06-28,Translating business requirements into work,H_SKILL
279,2024-06-28,Testing the changes from the development team,H_SKILL
279,2024-06-28,Coordinating releases and deployment of changes,H_SKILL
279,2024-06-28,strong technical background,H_SKILL
279,2024-06-28,understanding of software architecture and modern development,H_SKILL
279,2024-06-28,communicating with end-users,S_SKILL
279,2024-06-28,organised,S_SKILL
279,2024-06-28,research and resolve issues,H_SKILL
279,2024-06-28,good at explaining things,S_SKILL
279,2024-06-28,explain business requirements,S_SKILL
279,2024-06-28,Adaptable,S_SKILL
279,2024-06-28,comfortable working in a fast paced tech start,S_SKILL
279,2024-06-28,open and transparent,S_SKILL
279,2024-06-28,open to and taking on feedback,S_SKILL
279,2024-06-28,being transparent,S_SKILL
279,2024-06-28,owning your mistakes,S_SKILL
279,2024-06-28,Continuously improving,S_SKILL
279,2024-06-28,Listening,S_SKILL
279,2024-06-28,being open,S_SKILL
279,2024-06-28,strong technical background,H_SKILL
280,2024-06-28,hit the ground,S_SKILL
280,2024-06-28,passionate,S_SKILL
280,2024-06-28,communicating solutions,S_SKILL
280,2024-06-28,Bachelor’s degree,REQUIREMENT
280,2024-06-28,understanding of computer systems,H_SKILL
280,2024-06-28,problem-solving skills,S_SKILL
280,2024-06-28,attention to detail,S_SKILL
280,2024-06-28,communication and interpersonal skills,S_SKILL
280,2024-06-28,ability to explain technical concepts,S_SKILL
280,2024-06-28,work independently,S_SKILL
280,2024-06-28,part of a team,S_SKILL
280,2024-06-28,Willingness to learn,S_SKILL
280,2024-06-28,organizational skills,S_SKILL
280,2024-06-28,manage multiple tasks simultaneously,S_SKILL
280,2024-06-28,"support tools and software, such as ticketing systems",H_SKILL
280,2024-06-28,Expertise,H_SKILL
280,2024-06-28,Provide first-level technical support,H_SKILL
280,2024-06-28,Troubleshoot and resolve basic technical issues,H_SKILL
280,2024-06-28,software applications,H_SKILL
280,2024-06-28,configurations,H_SKILL
280,2024-06-28,Collaborate,S_SKILL
280,2024-06-28,updated on product features,H_SKILL
280,2024-06-28,technical specifications,H_SKILL
280,2024-06-28,collaborative,S_SKILL
280,2024-06-28,performance reviews,H_SKILL
280,2024-06-28,Continuous learning,S_SKILL
280,2024-06-28,InMoment InMoment,H_SKILL
281,2024-06-28,problem and are comfortable challenging,S_SKILL
281,2024-06-28,work independently,S_SKILL
281,2024-06-28,testing,H_SKILL
281,2024-06-28,deployment,H_SKILL
281,2024-06-28,maintained and testable. Support the implementation of business solutions,H_SKILL
281,2024-06-28,building relationships,S_SKILL
281,2024-06-28,maintain issue and change logs,S_SKILL
281,2024-06-28,analytical skills,S_SKILL
281,2024-06-28,verbal and nonverbal skills,S_SKILL
281,2024-06-28,eye for detail,S_SKILL
281,2024-06-28,writing and delivering presentations,H_SKILL
281,2024-06-28,Experience of various techniques,H_SKILL
281,2024-06-28,Process Modelling,H_SKILL
281,2024-06-28,requirements modelling,H_SKILL
281,2024-06-28,Agile,H_SKILL
281,2024-06-28,LCCCs,S_SKILL
281,2024-06-28,build and maintain professional relationships,H_SKILL
281,2024-06-28,Microsoft Office,LANG_FRAM
281,2024-06-28,Word,LANG_FRAM
281,2024-06-28,Excel,LANG_FRAM
281,2024-06-28,PowerPoint,LANG_FRAM
281,2024-06-28,JIRA,LANG_FRAM
281,2024-06-28,Azure,LANG_FRAM
281,2024-06-28,SQL,LANG_FRAM
281,2024-06-28,Prolaborate,LANG_FRAM
281,2024-06-28,Azure,LANG_FRAM
282,2024-06-28,coding,H_SKILL
282,2024-06-28,work with the software development team,S_SKILL
282,2024-06-28,BSc,REQUIREMENT
283,2024-06-28,build and maintain relationships,H_SKILL
283,2024-06-28,RWE,H_SKILL
283,2024-06-28,"bridge the gap between Business and IT, acting as a trusted partner and consultant",H_SKILL
283,2024-06-28,RWEG,H_SKILL
283,2024-06-28,cloud,LANG_FRAM
283,2024-06-28,AI,LANG_FRAM
283,2024-06-28,blockchain,LANG_FRAM
283,2024-06-28,AR/VR,H_SKILL
283,2024-06-28,"prototyping, testing and implementation of innovative solutions",H_SKILL
283,2024-06-28,Bachelors,REQUIREMENT
283,2024-06-28,Master’s degree,REQUIREMENT
283,2024-06-28,DevOps,H_SKILL
283,2024-06-28,design sprints,H_SKILL
283,2024-06-28,"moderation, facilitation",S_SKILL
283,2024-06-28,entrepreneurial mindset,S_SKILL
283,2024-06-28,Willingness to travel,S_SKILL
283,2024-06-28,ITIL,LANG_FRAM
283,2024-06-28,SAP,LANG_FRAM
283,2024-06-28,m/f/t,H_SKILL
283,2024-06-28,RWE Generation,LANG_FRAM
284,2024-06-28,Communications,S_SKILL
284,2024-06-28,Communications delivers innovative,H_SKILL
284,2024-06-28,Communications,S_SKILL
284,2024-06-28,fixing faults,S_SKILL
284,2024-06-28,C++,LANG_FRAM
284,2024-06-28,C#,LANG_FRAM
284,2024-06-28,fixing faults,S_SKILL
284,2024-06-28,C#,LANG_FRAM
284,2024-06-28,C++,LANG_FRAM
284,2024-06-28,Bachelor’s degree,REQUIREMENT
284,2024-06-28,GCSE English,REQUIREMENT
284,2024-06-28,C,LANG_FRAM
284,2024-06-28,C++,LANG_FRAM
284,2024-06-28,C#,LANG_FRAM
284,2024-06-28,SQL,LANG_FRAM
284,2024-06-28,agile methodologies and software development lifecycle,H_SKILL
284,2024-06-28,communicate effectively,S_SKILL
284,2024-06-28,Eager to learn,S_SKILL
284,2024-06-28,verbal and written communication,S_SKILL
284,2024-06-28,organizational,S_SKILL
284,2024-06-28,self,S_SKILL
284,2024-06-28,motivation,S_SKILL
284,2024-06-28,Communications,S_SKILL
285,2024-06-28,Power Conversion,LANG_FRAM
285,2024-06-28,BEng degree,REQUIREMENT
285,2024-06-28,Power Apprenticeships,LANG_FRAM
286,2024-06-28,"design, development and deployment of a new bespoke software system",H_SKILL
286,2024-06-28,time,S_SKILL
286,2024-06-28,supporting the scheduling,S_SKILL
286,2024-06-28,Master’s degree,REQUIREMENT
286,2024-06-28,business process management,H_SKILL
286,2024-06-28,dispensing equipment,H_SKILL
286,2024-06-28,software engineering,H_SKILL
286,2024-06-28,business process management,H_SKILL
286,2024-06-28,time,S_SKILL
286,2024-06-28,flexible,S_SKILL
287,2024-06-28,managing risk assessments,H_SKILL
287,2024-06-28,maintaining bug tracking and quality,H_SKILL
287,2024-06-28,Risk Management,H_SKILL
287,2024-06-28,Manage risk assessments,H_SKILL
287,2024-06-28,quality reproduction steps,H_SKILL
287,2024-06-28,Collaborate,S_SKILL
287,2024-06-28,addressing bugs within the products,H_SKILL
287,2024-06-28,passion,S_SKILL
287,2024-06-28,attention to detail,S_SKILL
287,2024-06-28,writing detailed bug reports,H_SKILL
287,2024-06-28,creating reproduction steps,H_SKILL
287,2024-06-28,tracking software and quality control processes,H_SKILL
287,2024-06-28,creating and managing test cases,H_SKILL
287,2024-06-28,communication and collaboration skills,S_SKILL
287,2024-06-28,problem-solving,S_SKILL
287,2024-06-28,work independently,S_SKILL
287,2024-06-28,part of a team,S_SKILL
287,2024-06-28,degree,REQUIREMENT
287,2024-06-28,passionate,S_SKILL
287,2024-06-28,keen eye for detail,S_SKILL
287,2024-06-28,Bachelor's,REQUIREMENT
288,2024-06-28,COMPILER,LANG_FRAM
288,2024-06-28,enjoy complex situations,S_SKILL
288,2024-06-28,problem-solving,S_SKILL
288,2024-06-28,SOLVING COMPLEX PROBLEMS VARIED & COMPLEX,S_SKILL
288,2024-06-28,PROBLEM SOLVING,S_SKILL
288,2024-06-28,attention to detail,S_SKILL
288,2024-06-28,Bachelor's,REQUIREMENT
289,2024-06-28,Bachelor's degree,REQUIREMENT
289,2024-06-28,JavaScript,LANG_FRAM
289,2024-06-28,TypeScript,LANG_FRAM
289,2024-06-28,proficiency,H_SKILL
289,2024-06-28,JavaScript,LANG_FRAM
289,2024-06-28,TypeScript,LANG_FRAM
289,2024-06-28,front-end and back,H_SKILL
289,2024-06-28,GraphQL,LANG_FRAM
289,2024-06-28,GraphQL,LANG_FRAM
289,2024-06-28,API,LANG_FRAM
289,2024-06-28,CLI,LANG_FRAM
289,2024-06-28,CI/CD,H_SKILL
289,2024-06-28,Understand of https://polaris.shopify.com/ foundations,H_SKILL
290,2024-06-28,machine learning,LANG_FRAM
290,2024-06-28,predictive analytics,H_SKILL
290,2024-06-28,analysing our data,H_SKILL
290,2024-06-28,predictive models,H_SKILL
290,2024-06-28,Data Visualisation,H_SKILL
290,2024-06-28,GPT,LANG_FRAM
290,2024-06-28,Creative problem,S_SKILL
290,2024-06-28,solving,S_SKILL
290,2024-06-28,collaborate,S_SKILL
290,2024-06-28,Communication skills,S_SKILL
290,2024-06-28,creative spark,S_SKILL
290,2024-06-28,building machine learning solutions,H_SKILL
290,2024-06-28,machine learning,LANG_FRAM
290,2024-06-28,Python,LANG_FRAM
290,2024-06-28,building backends and command,H_SKILL
290,2024-06-28,LLM,LANG_FRAM
290,2024-06-28,Tensorflow,LANG_FRAM
290,2024-06-28,cloud,LANG_FRAM
290,2024-06-28,data visualisation,H_SKILL
290,2024-06-28,Bachelor's,REQUIREMENT
291,2024-06-28,.Net,LANG_FRAM
291,2024-06-28,C#,LANG_FRAM
